Case Label,Case ID,Transcript,Position,Input Token,Model True Prediction (Top K + Prob Sum),Layer,Baseline (logit-lens),Pure ASR,Mixed 50/50,Pure QA
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),24, | - | _ | . | ics (sum: 0.45),ics | 之事 | sounding | 事 | . (sum: 0.24),ics | 事 | 之事 | 合适 | 制 (sum: 0.11),事 | 合适 | 制 | <|im_end|> | ics (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),26, | - | . | _ | . (sum: 0.71),ics | 逻辑 | 制 | 使得 | 社交 (sum: 0.09),逻辑 | 泡泡 | 社交 | 制 | 使得 (sum: 0.05),事 | <|im_end|> | 逻辑 | 沉默 | 获取 (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),28, | - | o | t | ; (sum: 0.83),差距 | t | 当下 | 就必须 | <|im_end|> (sum: 0.07),<|im_end|> | 差距 | 当下 | Pig | 就必须 (sum: 0.08),<|im_end|> | 差距 | 辅助 | Pig | 获取 (sum: 0.09)
QA held-out example,VAL_QA_000,eat ,136,<|AUDIO|>,<|im_end|> | and | background | to | statement (sum: 0.36),30,and | to | o | 当下 | background (sum: 0.12),<|im_end|> | to | and | o | in (sum: 0.40),<|im_end|> | to | and | pig | 差距 (sum: 0.43),<|im_end|> | pig | 差距 | to | 的笑容 (sum: 0.48)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),0,计 | 书面 | 菡 | brook | 狂 (sum: 0.15),s | . | a | 记录 | 录音 (sum: 0.21),ervices | 现实 | 笑声 | 反抗 | 什 (sum: 0.06),Vuex | <|midi_pitch_75|> | ervices | IService | Mitar (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),2,计 | 书面 | 狂 | 盈 | 密 (sum: 0.26),. | s | a | 记录 | h (sum: 0.55),统 | 帐 | 統 | 人间 | 刺 (sum: 0.04),adecimal | Vuex | <|im_end|> | iç | ------------- (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),4,计 | 书面 | 狂 | 自然而 | 盈 (sum: 0.28),. | 记录 | s | a | 录音 (sum: 0.57),Vuex | 統 | �� | ural | 人间 (sum: 0.04),Vuex | adecimal | <|im_end|> | icolon | 删除 (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),6,计 | 书面 | 盈 | hd | 狂 (sum: 0.41),. | 记录 | 录音 | ; | 调味 (sum: 0.76),統 | 事务 | Vuex | . | 娱 (sum: 0.04),什 | <|im_end|> | Vuex | <|midi_pitch_75|> | 师事务所 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),8,计 | hd | 盈 | 掌 | 密 (sum: 0.25),. | 录音 | 负责任 | 纪念馆 | yc (sum: 0.32),. | 事务 | Vuex | 整理 | 录 (sum: 0.11),Vuex | �� | 事务 | <|midi_pitch_75|> | <|midi_pitch_54|> (sum: 0.10)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),10,自然而 | 掌 | 计 | 密 | 书面 (sum: 0.12),录音 | . | 负责任 | 录 | 不会有 (sum: 0.13),录 | 统一 | 事务 | 录音 | . (sum: 0.09),Vuex | <|midi_pitch_54|> | <|midi_pitch_75|> | 事务 | 刺 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),12,计 | Ace | hd | 自然而 | 密 (sum: 0.10),录 | 录音 | . | recording | 记录 (sum: 0.34),录 | Vuex | 统一 | 录音 | 也被 (sum: 0.26),录 | Vuex | 刺 | <|midi_pitch_54|> | <|midi_pitch_75|> (sum: 0.07)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),14,计 | 自然而 | Ace | 自学 | hd (sum: 0.13),录音 | 录 | 记录 | recording | 认真学习 (sum: 0.29),录 | Vuex | 录音 | 也被 | 刺 (sum: 0.18),刺 | Vuex | 录 | lem | 滑 (sum: 0.12)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),16,计 | 自学 | 狂 | 悠 | hd (sum: 0.14),录音 | 黄石 | 不会有 | 记录 | 录 (sum: 0.36),录音 | 录 | 也被 | Vuex | lem (sum: 0.14),<|midi_pitch_54|> | primaryStage | 刺 | 录 | lem (sum: 0.08)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),18,服务于 | 感叹 | 民俗 | 水分 | 琥 (sum: 0.06),录音 | 记录 | Vuex | 声明 | 国会 (sum: 0.53),录音 | Vuex | 声明 | 记录 | 感叹 (sum: 0.20),primaryStage | 声明 | Vuex | 注 | <|midi_pitch_54|> (sum: 0.07)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),20,o | 感叹 | 地 | 立足 | 掌 (sum: 0.10),录音 | 记录 | 矿 | 面包 | 安全事故 (sum: 0.62),录音 | 矿 | 记录 | 安全事故 | 感叹 (sum: 0.21),安全事故 | 肉 | 而这 | 感叹 | 积极探索 (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),22,o | ry | � | 办理 | oor (sum: 0.27),录音 | 录 | 记录 | audio | 录制 (sum: 0.59),录音 | 感叹 | 录 | 肉 | 记录 (sum: 0.28),男士 | 感叹 | 肉 | 积极探索 | 男 (sum: 0.17)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),24,o | � | ale | 有 | 制 (sum: 0.38),录 | 录音 | 感叹 | isc | audio (sum: 0.19),男士 | 法则 | 感叹 | 男 | 录 (sum: 0.15),男士 | 男 | 法则 | 积极探索 | 男性 (sum: 0.24)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),26,o | 必然 | � | 果 | 有 (sum: 0.55),肉 | audio | 仪 | isc | 录 (sum: 0.21),肉 | 仪 | 男 | o | isc (sum: 0.17),仪 | 男 | 刺 | ok | 肉 (sum: 0.15)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),28,o | f | 必然 |  | ; (sum: 0.22),audio | 炮 | w | f | 感叹 (sum: 0.10),f | 男 | 感叹 | 仪 | o (sum: 0.10),ok | 男 | 仪 | am | o (sum: 0.12)
QA held-out example,VAL_QA_000,eat ,150,<|AUDIO|>,um | am | o | om | m (sum: 0.69),30,o | um | am | k | 一定 (sum: 0.70),um | am | o | k | im (sum: 0.50),um | o | am | ok | k (sum: 0.40),o | am | um | ok | Pig (sum: 0.31)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),0," | - | ( | / | "" (sum: 0.93)",In | 由 | 的信息 | 接 | from (sum: 0.27),out | in | over | from | to (sum: 0.42),in | to | the | a | out (sum: 0.25)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),2," | - | ( | [ | "" (sum: 0.87)","out | , | 用于 | . | in (sum: 0.27)",out | one | the | a | their (sum: 0.16),their | the | one | some | 综合实力 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),4," | ( | [ | - | "" (sum: 0.89)","按 | 说的话 | , | 和发展 | 是由 (sum: 0.17)",说的话 | the | this | 极 | out (sum: 0.08),极 | the | 综合实力 | 左右 | 嘴 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),6, | 3 | - | this | on (sum: 0.59),"out | , | 是从 | 说的话 | . (sum: 0.21)",the | 说的话 | 思维 | 由 | out (sum: 0.10),不影响 | living | 嘴 | 逗 | the (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),8,3 |  | 打了 | 2 | 刀 (sum: 0.14),吹 | 价值 | 由 | 雌 | 无形 (sum: 0.10),each | two | one | 吹 | 繁 (sum: 0.12),each | two | which | one | some (sum: 0.12)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),10,2 | 3 | 草 | 1 | C (sum: 0.43),思 | 免 | 大多是 | 生物 | 为人 (sum: 0.14),下列 | 思 | 生物 | 草 | each (sum: 0.06),陪 | freely | cease | certain | grass (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),12, | C |  | - | ref (sum: 0.30),inds | 物种 | 它们 | 两只 | 品种 (sum: 0.13),the | 品种 | 两只 | them | 物种 (sum: 0.07),the | accompanied | 脱 | let | freely (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),14, | ( | here | best | no (sum: 0.74),年的 | 叮 | 它们 | 物种 | 尘 (sum: 0.11),the | 叮 | 陪 | their | that (sum: 0.16),the | their | whose | that | 陪 (sum: 0.21)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),16, | here | that | this | whose (sum: 0.30),物种 | 叮 | the | 撒 | 也可能 (sum: 0.21),the | that | 物种 | species | 叮 (sum: 0.48),the | 铃 | that | their | whose (sum: 0.65)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),18, | the | this | 寿 | here (sum: 0.49),铃 | 生命 | 在里面 | 响 | 寿 (sum: 0.12),铃 | the | 响 | 声音 | 声响 (sum: 0.38),铃 | the | 响 | 声音 | 声响 (sum: 0.50)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),20,the |  | this | 该 | 寿 (sum: 0.87),声音 | 的声音 | the | sound | audio (sum: 0.97),声音 | 的声音 | the | 铃 | sound (sum: 0.93),the | 铃 | 声音 | sound | sounds (sum: 0.80)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),22,the | this |  | 该 | question (sum: 0.99),的声音 | 声音 | the | this | sound (sum: 0.98),the | 声音 | 的声音 | sound | this (sum: 0.95),the | 声音 | sound | 铃 | sounds (sum: 0.90)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),24,the |  | this | question | sound (sum: 1.00),sound | 声音 | 的声音 | sounds | the (sum: 0.99),sound | the | 声音 | sounds | 的声音 (sum: 0.98),sound | the | sounds | 声音 | question (sum: 0.96)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),26,the | question |  | this | sound (sum: 1.00),sound | the | question | sounds | 声音 (sum: 0.98),the | sound | question | sounds | 声音 (sum: 1.00),the | question | sound | sounds | 声音 (sum: 1.00)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),28,the | sound | question | this |  (sum: 1.00),sound | the | sounds | 声音 | question (sum: 0.98),the | sound | sounds | question | 声音 (sum: 1.00),the | sound | question | sounds | 声音 (sum: 1.00)
QA held-out example,VAL_QA_000,eat ,154, in,the | this | question | sound | that (sum: 1.00),30,the | sound | question | this | that (sum: 1.00),the | sound | question | this | sounds (sum: 1.00),the | sound | this | question | sounds (sum: 1.00),the | sound | this | question | sounds (sum: 1.00)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),0," | - | "" | "" | / (sum: 0.58)",活 | 买房 | ist | 立马 | “ (sum: 0.16),发现问题 | 脸 | 功夫 | 眼 | 体 (sum: 0.07),组织 | 对他 | 文体 | 劳动 | 发现 (sum: 0.04)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),2,与 | 之 | 三 | 至 | just (sum: 0.01),letter | 活 | like | max | like (sum: 0.25),临 | st | 多 | 立 | 阳 (sum: 0.25), | 无 | 多 | 以 | 立 (sum: 0.20)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),4,与 | 之 | 三 | 至 | just (sum: 0.01),letter | 一辈子 | 一笔 | ey | 活 (sum: 0.11),多 | 临 |  | 陪 | st (sum: 0.20),多 |  | 无 | 以 | <|endoftext|> (sum: 0.23)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),6,与 | 之 | 至 | 三 | just (sum: 0.01), | al | <|endoftext|> | 临 | 便是 (sum: 0.10), | <|endoftext|> | 无 | 多 | 临 (sum: 0.28),多 | 无 |  | 以 | 之 (sum: 0.23)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),8," | - | "" | - | 2 (sum: 0.86)",the | 着手 | 说着 | eye | 的眼 (sum: 0.12),eye | 盖 | sun | 的眼 | 暂停 (sum: 0.07),cell | 平面 | 应在 | 实行 | 遇 (sum: 0.03)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),10," | . | . | - | "" (sum: 0.90)",喀 | 同行 | 院子里 | 架 | 这套 (sum: 0.15),稳定 | 世 | 院子里 | 这套 | 的资金 (sum: 0.09),稳定 | among | photo | 幽 | 的资金 (sum: 0.09)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),12," | same | - | , | "" (sum: 0.46)",这套 | 附 | 丰富 | 空 | ______ (sum: 0.08),附 | 空 | 枯 | 暗 | 稳定 (sum: 0.11),arms | 附 | whose | 枯 | grass (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),14, | - | here | no | -s (sum: 0.46),否 | 这套 | 稳定 | 让它 | 尘 (sum: 0.08),indicated | 稳定 | 松 | 否 | 空 (sum: 0.09),indicated | whose | 树 | mentioned | 松 (sum: 0.09)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),16, | given | ... | -s | ? (sum: 0.25),物种 | 声音 | 声 | 响 | 的声音 (sum: 0.28),声音 | 响 | 物种 | 课 | sound (sum: 0.20),sound | 响 | 课 | whose | 声音 (sum: 0.11)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),18, | given | -s | sil | s (sum: 0.27),声音 | 声 | 松 | 某种 | 的声音 (sum: 0.39),声音 | game | sound | 声 | 松 (sum: 0.30),声音 | game | sound | 爹 | 发出 (sum: 0.16)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),20, | given | background | game | s (sum: 0.48),声音 | audio | 声 | 的声音 | sound (sum: 0.97),声音 | sound | audio | 的声音 | song (sum: 0.94),sound | 声音 | audio | soundtrack | song (sum: 0.74)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),22,sound | 声音 | audio |  | given (sum: 0.39),声音 | sound | audio | 的声音 | 声 (sum: 1.00),sound | 声音 | audio | sounds | 的声音 (sum: 1.00),sound | 声音 | audio | sounds | song (sum: 0.98)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),24,sound | 声音 | sounds | audio | sound (sum: 1.00),sound | 声音 | sounds | 的声音 | sound (sum: 1.00),sound | 声音 | sounds | audio | sound (sum: 1.00),sound | 声音 | sounds | audio | sound (sum: 1.00)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),26,sound | sounds | 声音 | sound | Sound (sum: 1.00),sound | 声音 | sounds | audio | sound (sum: 1.00),sound | sounds | 声音 | audio | sound (sum: 1.00),sound | sounds | audio | 声音 | sound (sum: 1.00)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),28,sound | sounds | audio | 声音 | sound (sum: 1.00),sound | audio | 声音 | sounds | sound (sum: 1.00),sound | audio | sounds | 声音 | sound (sum: 1.00),sound | audio | sounds | 声音 | sound (sum: 1.00)
QA held-out example,VAL_QA_000,eat ,155, the,sound | audio | sounds | recording | background (sum: 1.00),30,sound | audio | sounds | 声音 | sound (sum: 1.00),sound | audio | sounds | 声音 | sound (sum: 1.00),sound | audio | sounds | 声音 | sound (sum: 1.00),sound | audio | sounds | 声音 | sound (sum: 1.00)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),0,"/ |  | , | g | - (sum: 0.18)",的声音 | 音 | 声 | 声音 | sound (sum: 0.97),sound | 的声音 | <|0.00|> | 声 | 音 (sum: 0.88),<|0.00|> | puta | sound | pyt | ：</ (sum: 0.08)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),2,ings | est | er | ers | 大 (sum: 0.36),的声音 | 声音 | 声 | sound | 听 (sum: 0.97),的声音 | sound | 声音 | 声响 | 声 (sum: 0.71),老龄 | 综合实力 | 统 | 舍 | sound (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),4," | est | ings | er | , (sum: 0.23)",的声音 | 声音 | sound | 声 | 听 (sum: 0.99),声音 | 的声音 | sound | sounds | 听 (sum: 0.75),老龄 | 综合实力 | 眼 | <|im_end|> | 统 (sum: 0.07)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),6,ings | er | 平 | ~ | est (sum: 0.36),的声音 | 声音 | 声 | sound | 音 (sum: 0.99),声音 | 的声音 | sound | 音 | 声 (sum: 0.86),老龄 | 综合实力 | <|im_end|> | 有色 | 羽 (sum: 0.09)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),8,须 | er | ings | 眼 | 屏 (sum: 0.27),的声音 | 声音 | 声 | sound | 听起来 (sum: 0.96),声音 | 的声音 | sound | 配 | 发出 (sum: 0.54),配 | � | 斯 | 眼 | 羽 (sum: 0.08)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),10," | er | , | 政治 | 固 (sum: 0.24)",的声音 | 声音 | 声 | sound | 所说 (sum: 0.91),配 | 的声音 | 声音 | sound | loud (sum: 0.51),配 | recording | 睡眠 | 场 | recordings (sum: 0.11)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),12,须 | 穿 | 最终 | 如何 | 比喻 (sum: 0.13),声音 | 的声音 | 声 | 音 | loud (sum: 0.98),声音 | 的声音 | sound | loud | 声 (sum: 0.70),<|im_end|> | sound | 麦 | 睡眠 | loud (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),14,"自然 | 吃 | 思考 | , | 分析 (sum: 0.30)",声音 | 的声音 | 音频 | 声 | 音 (sum: 0.73),sound | audio | 声音 | loud | 的声音 (sum: 0.34),audio | sound | 价 | 属于 | sea (sum: 0.07)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),16,一心 | 涵 | 如果有 | 须 | 题 (sum: 0.12),的声音 | sound | 声音 | audio | 声 (sum: 0.62),sound | audio | 的声音 | '. | 声音 (sum: 0.38),sound | audio | '. | :A | 那样的 (sum: 0.09)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),18,toISOString | 如果有 | 吃的 | 拥 | 觉 (sum: 0.24),的声音 | sound | 声音 | 声 | audio (sum: 0.21),sound | might | audio | 耳朵 | 的生活 (sum: 0.24),might | sound | 的生活 | audio | should (sum: 0.14)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),20,屏 | 什么都 | 拥 | 思考 | 统 (sum: 0.31),. | 唱歌 | : | 繁荣 | likely (sum: 0.15),might | sound | like | 说的是 | 对应 (sum: 0.08),might | sound | should | 生物 | are (sum: 0.07)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),22,吃 | 吃的 | 可能 | are | 统 (sum: 0.73),吃 | 吃的 | eat | 吃得 | likely (sum: 0.82),eat | 吃 | eats | 吃的 | likely (sum: 0.69),eat | eats | are | might | 吃 (sum: 0.56)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),24,吃 | 吃的 | 比喻 | are | 应急 (sum: 0.75),吃 | 吃的 | eat | eats | likely (sum: 0.91),吃 | 吃的 | eat | eats | 吃什么 (sum: 0.84),eats | eat | 吃 | 吃的 | 吃什么 (sum: 0.66)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),26,吃 | 吃的 | eat | are | 比喻 (sum: 0.98),吃 | 吃的 | eat | eats | 吃得 (sum: 0.98),吃的 | 吃 | eat | eats | 食用 (sum: 0.95),吃的 | eat | 吃 | eats | Eat (sum: 0.85)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),28,吃 | are | may | eat | 吃的 (sum: 0.76),eat | 吃的 | eats | 吃 | Eat (sum: 0.92),eat | 吃的 | eats | 吃 | Eat (sum: 0.88),eat | 吃的 | eats | 吃 | Eat (sum: 0.76)
QA held-out example,VAL_QA_000,eat ,156, sound,is | eat | are | eats | may (sum: 0.92),30,is | may | are | might | eat (sum: 0.86),is | eat | <|im_end|> | are | may (sum: 0.84),<|im_end|> | eat | is | are | eats (sum: 0.85),<|im_end|> | eat | eats | likely | are (sum: 0.91)
QA held-out example,VAL_QA_000,eat ,157, eat,<|im_end|> | . | meat | leaves | a (sum: 0.97),0, | - | 弄 | 跌 | 进 (sum: 0.13),belongs | 放出 | belong | 就像 | missing (sum: 0.16),or | sleep | belong | belongs | complete (sum: 0.07),委宣传 | 新闻发布 | 综合实力 | driven | 当前位置 (sum: 0.06)
QA held-out example,VAL_QA_000,eat ,157, eat,<|im_end|> | . | meat | leaves | a (sum: 0.97),2, | ... | ers | 其中 | … (sum: 0.18),like | 席 | a | eat | the (sum: 0.45),eat | 舍 | like | 饭 | ern (sum: 0.12),当前位置 | 委宣传 | ており | (delegate | 舍 (sum: 0.09)
QA held-out example,VAL_QA_000,eat ,157, eat,<|im_end|> | . | meat | leaves | a (sum: 0.97),4,欲 | ken | ers |  | 里 (sum: 0.24),eat | like | 席 | eating | 睡 (sum: 0.43),eat | eating | ern | ate | 饭 (sum: 0.33),委宣传 | 当前位置 | 委组织 | ており | 舍 (sum: 0.09)
QA held-out example,VAL_QA_000,eat ,157, eat,<|im_end|> | . | meat | leaves | a (sum: 0.97),6,欲 | 里 | 倒 | ery | solid (sum: 0.09),"eat | like | , | like | . (sum: 0.51)",eat | eating | ate | Eat | ern (sum: 0.53),委宣传 | 当前位置 | naveg | Gł | imread (sum: 0.05)
QA held-out example,VAL_QA_000,eat ,157, eat,<|im_end|> | . | meat | leaves | a (sum: 0.97),8,提 |  | 里 | or | 抓 (sum: 0.18),eat | 吃 | 席 | 饭 | 吃的 (sum: 0.72),eat | eating | ate | 吃 | food (sum: 0.86),eat | eating | their | 委宣传 | food (sum: 0.34)
QA held-out example,VAL_QA_000,eat ,157, eat,<|im_end|> | . | meat | leaves | a (sum: 0.97),10, | ery | A | sim | able (sum: 0.18),eat | 吃 | eats | ate | eating (sum: 0.80),eat | eats | eating | 吃 | ate (sum: 0.77),their | eat | eats | 他们的 | ery (sum: 0.32)
QA held-out example,VAL_QA_000,eat ,157, eat,<|im_end|> | . | meat | leaves | a (sum: 0.97),12,themselves |  | able | 倒 | est (sum: 0.34),他们 | they | their | 他们会 | eat (sum: 0.77),their | 他们 | they | 他们的 | themselves (sum: 0.91),their | themselves | 他们的 | they | 他们 (sum: 0.97)
QA held-out example,VAL_QA_000,eat ,157, eat,<|im_end|> | . | meat | leaves | a (sum: 0.97),14, | able | : | m | ery (sum: 0.36),eat | 食物 | 的食物 | 他们 | 吃 (sum: 0.68),their | 他们的 | eat | food | they (sum: 0.82),their | 他们的 | food | they | eat (sum: 0.96)
QA held-out example,VAL_QA_000,eat ,157, eat,<|im_end|> | . | meat | leaves | a (sum: 0.97),16,: |  | - | . | = (sum: 0.32),eat | 的食物 | 食物 | 吃 | ate (sum: 0.71),eat | their | ate | 他们的 | food (sum: 0.62),their | 他们的 | eat | ate | food (sum: 0.80)
QA held-out example,VAL_QA_000,eat ,157, eat,<|im_end|> | . | meat | leaves | a (sum: 0.97),18,感情 | 生活的 | 顺 | 霍 | 东西 (sum: 0.10),的食物 | eat | . | 食物 | 他们的 (sum: 0.77),eat | their | 的食物 | 他们的 | food (sum: 0.72),their | eat | themselves | 他们的 | 东西 (sum: 0.75)
